  Scalars from the TRANSP run =141711P07   dir = TRANSP.   time =     0.4700
    1 BZXR       0.465E+02 VACUUM FIELD "BZ*R"       TESLA*CM  :(scalar)  
    1 PINJ_D     0.192E+07 TOTAL INJECTED D BEAM POW WATTS     :(scalar)  
   4.1201E-03   3.3235E-03   2.3429E-03   1.3301E-03   6.0970E-04
   2.3880E-04   8.5236E-05   3.0226E-05   1.1268E-05   4.4520E-06
   2.0770E-06   9.5777E-07   4.4597E-07   2.3231E-07   1.8782E-07
   20 UFASTPP    FAST ION PERP ENERGY DENSITY     JLES/CM3        :X         
   1.1920E-02   1.1165E-02   9.6949E-03   7.8130E-03   5.8734E-03
   4.1819E-03   2.8196E-03   1.7661E-03   1.0088E-03   5.2719E-04
   2.5373E-04   1.1749E-04   5.4754E-05   2.5840E-05   1.2720E-05
   6.4719E-06   3.3845E-06   1.8248E-06   1.0505E-06   8.9173E-07
   20 UTOTL      TOTAL ENERGY DENSITY             JLES/CM3        :X         
   4.9279E-02   4.8385E-02   4.5350E-02   4.0910E-02   3.5876E-02
   3.0385E-02   2.4170E-02   1.7213E-02   1.0880E-02   6.5893E-03
   3.7633E-03   2.2211E-03   1.3929E-03   6.1610E-04   2.7259E-04
   1.4036E-04   8.2832E-05   5.0338E-05   3.1598E-05   2.3896E-05
   20 FTOTDT     TOTAL D-T FUSION                 N/CM3/SEC       :X         
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 TTNTX      TOTAL NEUTRONS                   N/CM3/SEC       :X         
   9.5556E+07   9.1602E+07   7.9671E+07   6.6001E+07   5.0247E+07
   3.8137E+07   2.6445E+07   1.6231E+07   8.1023E+06   3.3892E+06
   1.2512E+06   4.4382E+05   1.6103E+05   5.9859E+04   2.3639E+04
   1.0009E+04   4.8172E+03   2.1641E+03   9.9230E+02   8.5131E+02
   20 BTE        ELECTRON BETA TOROIDAL                           :X         
   5.7226E-02   5.6434E-02   5.3480E-02   4.9070E-02   4.4270E-02
   3.8916E-02   3.2144E-02   2.4013E-02   1.6216E-02   1.0305E-02
   6.5012E-03   4.1135E-03   2.5383E-03   1.5008E-03   8.5109E-04
   4.7586E-04   2.7510E-04   1.6223E-04   9.7404E-05   7.0905E-05
   20 BTI        ION BETA TOROIDAL                                :X         
   4.4725E-02   4.7042E-02   4.7863E-02   4.7742E-02   4.6014E-02
   4.1597E-02   3.4378E-02   2.4808E-02   1.5939E-02   1.0481E-02
   6.0602E-03   3.6653E-03   2.5294E-03   7.5290E-04   1.4509E-04
   3.8319E-05   3.1086E-05   2.5282E-05   2.0856E-05   1.8100E-05
   20 BTPL       PLASMA BETA TOROIDAL                             :X         
   1.0195E-01   1.0348E-01   1.0134E-01   9.6812E-02   9.0284E-02
   8.0514E-02   6.6523E-02   4.8822E-02   3.2155E-02   2.0786E-02
   1.2561E-02   7.7787E-03   5.0676E-03   2.2537E-03   9.9619E-04
   5.1418E-04   3.0619E-04   1.8751E-04   1.1826E-04   8.9005E-05
   20 BTBE       BEAM BETA TOROIDAL                               :X         
   7.4622E-02   7.0862E-02   6.3080E-02   5.2689E-02   4.1930E-02
   3.2386E-02   2.3964E-02   1.6029E-02   9.1239E-03   4.4350E-03
   1.9214E-03   7.9081E-04   3.3151E-04   1.4476E-04   6.6987E-05
   3.3349E-05   1.6939E-05   8.8580E-06   5.0041E-06   4.2113E-06
   20 BTMIN      (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 BTFI       (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 BTTOT      TOTAL BETA TOROIDAL                              :X         
   1.7657E-01   1.7434E-01   1.6442E-01   1.4950E-01   1.3221E-01
   1.1290E-01   9.0487E-02   6.4851E-02   4.1279E-02   2.5221E-02
   1.4483E-02   8.5695E-03   5.3991E-03   2.3985E-03   1.0632E-03
   5.4753E-04   3.2312E-04   1.9637E-04   1.2326E-04   9.3217E-05
   20 PPLAS      PLASMA PRESSURE                  PASCALS         :X         
   1.7423E+04   1.7684E+04   1.7319E+04   1.6545E+04   1.5429E+04
   1.3760E+04   1.1369E+04   8.3435E+03   5.4952E+03   3.5523E+03
   2.1467E+03   1.3294E+03   8.6605E+02   3.8515E+02   1.7025E+02
   8.7871E+01   5.2326E+01   3.2045E+01   2.0210E+01   1.5211E+01
   20 PTOWB      KINETIC MHD PRESSURE W/FAST IONS PASCALS         :X         
   3.5901E+04   3.5166E+04   3.2895E+04   2.9582E+04   2.5876E+04
